DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
3-Aug-20,SCAN,WPP ScanGroup Plc,5.8,25,10.8,11.5,11.05,11.3,-0.25,2.21%,45200,NaN
3-Aug-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
3-Aug-20,BAMB,Bamburi Cement Ltd,19.05,79,25.5,28,26.25,25.5,0.75,2.94%,26600,NaN
3-Aug-20,CRWN,Crown Paints Kenya Plc,36,67.75,47,47,47,47,NaN,NaN,NaN,NaN
3-Aug-20,CABL,East African Cables Ltd,1.26,2.7,2.15,2.43,2.23,2.36,-0.13,5.51%,5300,NaN
3-Aug-20,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,NaN,NaN,200,NaN
3-Aug-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,6,6.28,6.04,5.94,0.1,1.68%,124800,NaN
3-Aug-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
3-Aug-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
3-Aug-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.97,2.12,2,1.97,0.03,1.52%,401700,NaN
3-Aug-20,TOTL,Total Kenya Ltd,21,29,22.9,23.65,22.95,23.6,-0.65,2.75%,2600,NaN
3-Aug-20,UMME,Umeme Ltd,5.86,8.6,7.2,7.2,7.2,7.2,NaN,NaN,3300,NaN
3-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.58,7.44,6.88,6.78,0.1,1.47%,5100,NaN
3-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3,2.25,2.65,2.49,2.45,0.04,1.63%,29900,NaN
3-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,235,235,235,240,-5,2.08%,100,NaN
3-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.23,2.42,2.36,2.37,-0.01,0.42%,80700,NaN
3-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8.12,8.12,8.12,8.12,NaN,NaN,NaN,NaN
3-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13,13,13,13.5,-0.5,3.70%,300,NaN
3-Aug-20,CTUM,Centum Investment Company Plc,15.15,29.5,22,23,22.2,23.1,-0.9,3.90%,28700,NaN
3-Aug-20,HAFR,Home Afrika Ltd,0.3,0.62,0.48,0.5,0.48,0.48,NaN,NaN,597300,NaN
3-Aug-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,NaN,NaN,NaN,NaN
3-Aug-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.24,2.24,2.24,2.24,NaN,NaN,NaN,NaN
3-Aug-20,TCL,Trans-Century Plc,1.1,2.7,1.65,1.99,1.94,1.83,0.11,6.01%,6000,NaN
3-Aug-20,NSE,Nairobi Securities Exchange Plc,6.5,12.5,6.78,7.3,6.8,6.8,NaN,NaN,37600,NaN
3-Aug-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,NaN,NaN,NaN,NaN
3-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,316,320,316.75,328,-11.25,3.43%,1300,NaN
3-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.6,8.5,7.9,0.6,7.59%,7800,NaN
3-Aug-20,EABL,East African Breweries Ltd,135,222.25,154.5,160,156,154.75,1.25,0.81%,6300,NaN
3-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.49,1.49,1.49,1.49,NaN,NaN,2200,NaN
3-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,NaN,NaN,NaN,NaN
3-Aug-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,NaN,NaN,NaN,NaN
3-Aug-20,SCOM,Safaricom Plc,23.5,37,26.8,27.5,26.85,28.15,-1.3,4.62%,30994800,NaN
3-Aug-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.9,6.1,5.92,6,-0.08,1.33%,14700,NaN
3-Aug-20,GLD,ABSA NewGold ETF,1470,2100,1980,1980,1980,1980,NaN,NaN,NaN,NaN
3-Aug-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,160.35,164.35,161.18,162.79,-1.61,0.99%,NaN,NaN
3-Aug-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,171.07,175.26,171.42,175.26,-3.84,2.19%,NaN,NaN
3-Aug-20,^N20I,NSE 20-Share Index,1723.96,2671.8,1797.67,1797.67,1797.67,1804.1,-6.43,0.36%,NaN,NaN
3-Aug-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3002.59,3002.59,3002.59,3059.56,-56.97,1.86%,NaN,NaN
3-Aug-20,^NASI,NSE All-Share Index,124.3,169.35,129.61,129.61,129.61,133.23,-3.62,2.72%,NaN,NaN
3-Aug-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1581.97,1581.97,1581.97,1586.85,-4.88,0.31%,NaN,NaN
3-Aug-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1262.94,1262.94,1262.94,1268.01,-5.07,0.40%,NaN,NaN
4-Aug-20,EGAD,Eaagads Ltd,8.2,14,10.5,10.5,10.5,10.5,NaN,NaN,NaN,NaN
4-Aug-20,KUKZ,Kakuzi Plc,300,397,395.75,395.75,395.75,395.75,NaN,NaN,NaN,NaN
4-Aug-20,KAPC,Kapchorua Tea Kenya Plc,59,90,81,84,82.5,89.75,-7.25,8.08%,200,NaN
4-Aug-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,NaN,NaN,NaN,NaN
4-Aug-20,SASN,Sasini Plc,14.8,20,16.8,16.8,16.8,16.8,NaN,NaN,NaN,NaN
4-Aug-20,WTK,Williamson Tea Kenya Plc,92,150,142,143,143,143,NaN,NaN,3000,NaN
4-Aug-20,CGEN,Car and General (K) Ltd,20,26,22.5,22.5,22.5,22.5,NaN,NaN,NaN,NaN
4-Aug-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,8.98,9.3,9.02,8.98,0.04,0.45%,282700,NaN
4-Aug-20,BKG,BK Group Plc,12.15,28,16.85,16.85,16.85,16.85,NaN,NaN,NaN,NaN
4-Aug-20,COOP,Co-operative Bank of Kenya Ltd,10.2,17,10.45,11.5,10.5,10.55,-0.05,0.47%,153800,NaN
4-Aug-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,125,69,69,69,65,4,6.15%,1700,NaN
4-Aug-20,EQTY,Equity Group Holdings Plc,28,55.25,31.85,32.55,31.95,32.4,-0.45,1.39%,189700,NaN
4-Aug-20,HFCK,HF Group Ltd,2.86,6.46,3.86,3.88,3.88,4.04,-0.16,3.96%,12000,NaN
4-Aug-20,IMH,I & M Holdings Plc,42.5,59,45,45,45,45,NaN,NaN,NaN,NaN
4-Aug-20,KCB,KCB Group Plc,30,55.5,33.95,34.5,34.05,34.3,-0.25,0.73%,206800,NaN
4-Aug-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
4-Aug-20,NCBA,NCBA Group Plc,20,33.64,23.5,24,23.7,23.95,-0.25,1.04%,11800,NaN
4-Aug-20,SBIC,Stanbic Holdings Plc,72.25,118.5,79,79,79,79.25,-0.25,0.32%,5500,NaN
4-Aug-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,155,156,155,154.75,0.25,0.16%,3300,NaN
4-Aug-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
4-Aug-20,EVRD,Eveready East Africa Ltd,0.75,1.5,1,1.08,1,1.05,-0.05,4.76%,10700,NaN
4-Aug-20,XPRS,Express Kenya Plc,2.5,6.84,3.9,3.9,3.9,3.9,NaN,NaN,100,NaN
4-Aug-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
4-Aug-20,LKL,Longhorn Publishers Plc,4.21,6.8,4.6,4.9,4.68,4.86,-0.18,3.70%,3300,NaN
4-Aug-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.65,0.66,0.65,0.65,NaN,NaN,3200,NaN
4-Aug-20,NMG,Nation Media Group Plc,9,39.75,10,11.7,10.1,10.7,-0.6,5.61%,674600,NaN
4-Aug-20,SMER,Sameer Africa Plc,1.91,4.62,3.48,3.48,3.48,3.48,NaN,NaN,200,NaN
4-Aug-20,SGL,Standard Group Plc,18,27,24,24,24,23,1,4.35%,1000,NaN
4-Aug-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,13.65,13.65,13.65,13.65,NaN,NaN,NaN,NaN
4-Aug-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.35,0.37,0.35,0.35,NaN,NaN,6900,NaN
4-Aug-20,SCAN,WPP ScanGroup Plc,5.8,25,10.8,11.5,11.15,11.05,0.1,0.90%,14000,NaN
4-Aug-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
4-Aug-20,BAMB,Bamburi Cement Ltd,19.05,79.75,28,28,28,26.25,1.75,6.67%,4200,NaN
4-Aug-20,CRWN,Crown Paints Kenya Plc,36,68,47,47,47,47,NaN,NaN,NaN,NaN
4-Aug-20,CABL,East African Cables Ltd,1.26,2.8,2.13,2.25,2.24,2.23,0.01,0.45%,11200,NaN
4-Aug-20,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,NaN,NaN,NaN,NaN
4-Aug-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.92,6,5.96,6.04,-0.08,1.32%,60700,NaN
4-Aug-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
4-Aug-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
4-Aug-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3.08,1.9,2.12,1.92,2,-0.08,4.00%,4825200,NaN
4-Aug-20,TOTL,Total Kenya Ltd,21,29,22.5,22.9,22.7,22.95,-0.25,1.09%,600,NaN
4-Aug-20,UMME,Umeme Ltd,5.86,8.6,7.1,7.2,7.18,7.2,-0.02,0.28%,4500,NaN
4-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.4,7.1,6.88,0.22,3.20%,5000,NaN
4-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.25,2.5,2.28,2.49,-0.21,8.43%,211700,NaN
4-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,235,235,235,235,NaN,NaN,200,NaN
4-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.25,2.42,2.28,2.36,-0.08,3.39%,73900,NaN
4-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,8.12,8.12,8.12,8.12,NaN,NaN,NaN,NaN
4-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.5,14,13.95,13,0.95,7.31%,9900,NaN
4-Aug-20,CTUM,Centum Investment Company Plc,15.15,30,22,23,22.15,22.2,-0.05,0.23%,29800,NaN
4-Aug-20,HAFR,Home Afrika Ltd,0.3,0.63,0.48,0.5,0.48,0.48,NaN,NaN,382800,NaN
4-Aug-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,NaN,NaN,NaN,NaN
4-Aug-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.24,2.25,2.24,2.24,NaN,NaN,10700,NaN
4-Aug-20,TCL,Trans-Century Plc,1.1,2.7,2.12,2.12,2.12,1.94,0.18,9.28%,700,NaN
4-Aug-20,NSE,Nairobi Securities Exchange Plc,6.5,12.5,6.7,6.78,6.72,6.8,-0.08,1.18%,81200,NaN
4-Aug-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,NaN,NaN,NaN,NaN
4-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,328,328,328,316.75,11.25,3.55%,100,NaN
4-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8.02,8.4,8.24,8.5,-0.26,3.06%,800,NaN
4-Aug-20,EABL,East African Breweries Ltd,135,222.25,152,157,152,156,-4,2.56%,977200,NaN
4-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.49,1.53,1.53,1.49,0.04,2.68%,2300,NaN
4-Aug-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,NaN,NaN,NaN,NaN
4-Aug-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,NaN,NaN,NaN,NaN
4-Aug-20,SCOM,Safaricom Plc,23.5,35.05,26.1,27,26.4,26.85,-0.45,1.68%,23895400,NaN
4-Aug-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.9,6,5.98,5.92,0.06,1.01%,38300,NaN
4-Aug-20,GLD,ABSA NewGold ETF,1470,2100,1980,2025,1985,1980,5,0.25%,10300,NaN
4-Aug-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,227.73,158.98,162.14,158.98,161.18,-2.2,1.36%,NaN,NaN
4-Aug-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,168.97,172,169.47,171.42,-1.95,1.14%,NaN,NaN
4-Aug-20,^N20I,NSE 20-Share Index,1723.96,2701.04,1794.6,1794.6,1794.6,1797.67,-3.07,0.17%,NaN,NaN
4-Aug-20,^N25I,NSE 25-Share Index,2935.01,4207.9,2973.63,2973.63,2973.63,3002.59,-28.96,0.96%,NaN,NaN
4-Aug-20,^NASI,NSE All-Share Index,124.3,171.36,128.16,128.16,128.16,129.61,-1.45,1.12%,NaN,NaN
4-Aug-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2242.89,1566.18,1566.18,1566.18,1581.97,-15.79,1.00%,NaN,NaN
4-Aug-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1905.4,1249.98,1249.98,1249.98,1262.94,-12.96,1.03%,NaN,NaN
5-Aug-20,EGAD,Eaagads Ltd,8.2,14,10.5,10.5,10.5,10.5,NaN,NaN,NaN,NaN
5-Aug-20,KUKZ,Kakuzi Plc,300,397,395.75,395.75,395.75,395.75,NaN,NaN,NaN,NaN
5-Aug-20,KAPC,Kapchorua Tea Kenya Plc,59,90,78.75,81,79.5,82.5,-3,3.64%,2200,NaN
5-Aug-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,NaN,NaN,NaN,NaN
5-Aug-20,SASN,Sasini Plc,14.8,20,16.9,16.9,16.9,16.8,0.1,0.60%,8100,NaN
5-Aug-20,WTK,Williamson Tea Kenya Plc,92,150,140,143,142,143,-1,0.70%,2600,NaN
5-Aug-20,CGEN,Car and General (K) Ltd,20,26,22.5,22.5,22.5,22.5,NaN,NaN,700,NaN
5-Aug-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,8.98,9.3,9,9.02,-0.02,0.22%,812000,NaN
5-Aug-20,BKG,BK Group Plc,12.15,28,16.7,16.85,16.85,16.85,NaN,NaN,25200,NaN
5-Aug-20,COOP,Co-operative Bank of Kenya Ltd,10.2,16.25,10.3,11.5,10.3,10.5,-0.2,1.90%,1226700,NaN
5-Aug-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,120,64,69,64.75,69,-4.25,6.16%,34700,NaN
5-Aug-20,EQTY,Equity Group Holdings Plc,28,54,31,32,31.35,31.95,-0.6,1.88%,352500,NaN
5-Aug-20,HFCK,HF Group Ltd,2.86,6.4,3.6,3.88,3.65,3.88,-0.23,5.93%,191200,NaN
5-Aug-20,IMH,I & M Holdings Plc,42.5,59,46,47.9,46.75,45,1.75,3.89%,4100,NaN
5-Aug-20,KCB,KCB Group Plc,30,53.5,33.7,34.25,33.8,34.05,-0.25,0.73%,324600,NaN
5-Aug-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
5-Aug-20,NCBA,NCBA Group Plc,20,33.59,23.5,23.8,23.5,23.7,-0.2,0.84%,69400,NaN
5-Aug-20,SBIC,Stanbic Holdings Plc,72.25,118.5,79,79,79,79,NaN,NaN,1500,NaN
5-Aug-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,150,154,151.75,155,-3.25,2.10%,6700,NaN
5-Aug-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
5-Aug-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,0.99,0.99,1,-0.01,1.00%,200,NaN
5-Aug-20,XPRS,Express Kenya Plc,2.5,6.5,3.8,3.8,3.8,3.9,-0.1,2.56%,2700,NaN
5-Aug-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
5-Aug-20,LKL,Longhorn Publishers Plc,4.21,6.8,4.6,4.85,4.74,4.68,0.06,1.28%,7300,NaN
5-Aug-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.65,0.6,0.65,-0.05,7.69%,5300,NaN
5-Aug-20,NMG,Nation Media Group Plc,9,39.5,9.82,11,10,10.1,-0.1,0.99%,346500,NaN
5-Aug-20,SMER,Sameer Africa Plc,1.91,4.62,3.48,3.48,3.48,3.48,NaN,NaN,500,NaN
5-Aug-20,SGL,Standard Group Plc,18,27,24,24,24,24,NaN,NaN,NaN,NaN
5-Aug-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,13.5,13.5,13.5,13.65,-0.15,1.10%,300,NaN
5-Aug-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.35,0.35,0.35,0.35,NaN,NaN,700,NaN
5-Aug-20,SCAN,WPP ScanGroup Plc,5.8,25,10.3,11,10.55,11.15,-0.6,5.38%,15800,NaN
5-Aug-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
5-Aug-20,BAMB,Bamburi Cement Ltd,19.05,79,25.5,26.5,25.55,28,-2.45,8.75%,30200,NaN
5-Aug-20,CRWN,Crown Paints Kenya Plc,36,67.75,47,47,47,47,NaN,NaN,NaN,NaN
5-Aug-20,CABL,East African Cables Ltd,1.26,2.7,2.23,2.24,2.23,2.24,-0.01,0.45%,800,NaN
5-Aug-20,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,NaN,NaN,NaN,NaN
5-Aug-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.8,6,5.82,5.96,-0.14,2.35%,426500,NaN
5-Aug-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
5-Aug-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
5-Aug-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.9,2.02,1.91,1.92,-0.01,0.52%,5153300,NaN
5-Aug-20,TOTL,Total Kenya Ltd,21,29,22.95,23,23,22.7,0.3,1.32%,300,NaN
5-Aug-20,UMME,Umeme Ltd,5.86,8.6,7,7.2,7.02,7.18,-0.16,2.23%,5700,NaN
5-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.38,7.22,7.1,0.12,1.69%,1000,NaN
5-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3,2.2,2.5,2.2,2.28,-0.08,3.51%,5029900,NaN
5-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,220,235,223.75,235,-11.25,4.79%,1700,NaN
5-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.12,2.4,2.2,2.28,-0.08,3.51%,1644000,NaN
5-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8.12,8.12,8.12,8.12,NaN,NaN,NaN,NaN
5-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.95,13.95,13.95,13.95,NaN,NaN,NaN,NaN
5-Aug-20,CTUM,Centum Investment Company Plc,15.15,29.5,21.5,22,22,22.15,-0.15,0.68%,78900,NaN
5-Aug-20,HAFR,Home Afrika Ltd,0.3,0.62,0.48,0.49,0.48,0.48,NaN,NaN,68200,NaN
5-Aug-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,NaN,NaN,NaN,NaN
5-Aug-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.24,2.24,2.24,2.24,NaN,NaN,300,NaN
5-Aug-20,TCL,Trans-Century Plc,1.1,2.7,1.94,2,1.94,2.12,-0.18,8.49%,16600,NaN
5-Aug-20,NSE,Nairobi Securities Exchange Plc,6.5,12.5,6.64,6.78,6.74,6.72,0.02,0.30%,2000,NaN
5-Aug-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,NaN,NaN,NaN,NaN
5-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,318,325,320.25,328,-7.75,2.36%,800,NaN
5-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.24,8.14,8.24,-0.1,1.21%,300,NaN
5-Aug-20,EABL,East African Breweries Ltd,135,222.25,154.75,155,155,152,3,1.97%,3200,NaN
5-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.49,1.5,1.5,1.53,-0.03,1.96%,1100,NaN
5-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,NaN,NaN,NaN,NaN
5-Aug-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,NaN,NaN,NaN,NaN
5-Aug-20,SCOM,Safaricom Plc,23.5,37,25.95,26.5,26.15,26.4,-0.25,0.95%,22651600,NaN
5-Aug-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.8,6,5.94,5.98,-0.04,0.67%,69000,NaN
5-Aug-20,GLD,ABSA NewGold ETF,1470,2100,2040,2040,2040,1985,55,2.77%,5000,NaN
5-Aug-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,157.34,160.49,157.76,158.98,-1.22,0.77%,NaN,NaN
5-Aug-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,167.63,170.45,168.01,169.47,-1.46,0.86%,NaN,NaN
5-Aug-20,^N20I,NSE 20-Share Index,1723.96,2671.8,1762.28,1762.28,1762.28,1794.6,-32.32,1.80%,NaN,NaN
5-Aug-20,^N25I,NSE 25-Share Index,2935.01,4163.56,2955.77,2955.77,2955.77,2973.63,-17.86,0.60%,NaN,NaN
5-Aug-20,^NASI,NSE All-Share Index,124.3,169.35,127.01,127.01,127.01,128.16,-1.15,0.90%,NaN,NaN
5-Aug-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1554,1554,1554,1566.18,-12.18,0.78%,NaN,NaN
5-Aug-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1238.89,1238.89,1238.89,1249.98,-11.09,0.89%,NaN,NaN
6-Aug-20,EGAD,Eaagads Ltd,8.2,14,10.5,10.5,10.5,10.5,NaN,NaN,NaN,NaN
6-Aug-20,KUKZ,Kakuzi Plc,300,397,375,375,375,395.75,-20.75,5.24%,100,NaN
6-Aug-20,KAPC,Kapchorua Tea Kenya Plc,59,90,79.5,79.5,79.5,79.5,NaN,NaN,NaN,NaN
6-Aug-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,NaN,NaN,NaN,NaN
6-Aug-20,SASN,Sasini Plc,14.8,20,16.9,16.9,16.9,16.9,NaN,NaN,NaN,NaN
6-Aug-20,WTK,Williamson Tea Kenya Plc,92,150,142,142,142,142,NaN,NaN,NaN,NaN
6-Aug-20,CGEN,Car and General (K) Ltd,20,26,22.5,22.5,22.5,22.5,NaN,NaN,1600,NaN
6-Aug-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,8.5,9.2,8.64,9,-0.36,4.00%,1234700,NaN
6-Aug-20,BKG,BK Group Plc,12.15,28,16.85,16.85,16.85,16.85,NaN,NaN,200,NaN
6-Aug-20,COOP,Co-operative Bank of Kenya Ltd,10.2,16.7,10.25,11.3,10.45,10.3,0.15,1.46%,488400,NaN
6-Aug-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,120,69,69,69,64.75,4.25,6.56%,6600,NaN
6-Aug-20,EQTY,Equity Group Holdings Plc,28,55.25,29.5,31.8,29.95,31.35,-1.4,4.47%,2943000,NaN
6-Aug-20,HFCK,HF Group Ltd,2.86,6.4,3.6,4,3.82,3.65,0.17,4.66%,2800,NaN
6-Aug-20,IMH,I & M Holdings Plc,42.5,59,46.25,46.25,46.25,46.75,-0.5,1.07%,2300,NaN
6-Aug-20,KCB,KCB Group Plc,30,55.5,33.25,33.75,33.4,33.8,-0.4,1.18%,536700,NaN
6-Aug-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
6-Aug-20,NCBA,NCBA Group Plc,20,33.64,23,24.5,23.65,23.5,0.15,0.64%,45800,NaN
6-Aug-20,SBIC,Stanbic Holdings Plc,72.25,118.5,72.25,75,73.75,79,-5.25,6.65%,200,NaN
6-Aug-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,145,160,147.25,151.75,-4.5,2.97%,15900,NaN
6-Aug-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
6-Aug-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,1.08,1.01,0.99,0.02,2.02%,1600,NaN
6-Aug-20,XPRS,Express Kenya Plc,2.5,6.5,3.78,3.8,3.8,3.8,NaN,NaN,30100,NaN
6-Aug-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
6-Aug-20,LKL,Longhorn Publishers Plc,4.21,6.8,4.6,4.9,4.68,4.74,-0.06,1.27%,1100,NaN
6-Aug-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.6,0.6,0.6,NaN,NaN,8500,NaN
6-Aug-20,NMG,Nation Media Group Plc,9,39.75,9,11,9.24,10,-0.76,7.60%,484900,NaN
6-Aug-20,SMER,Sameer Africa Plc,1.91,4.62,3.48,3.48,3.48,3.48,NaN,NaN,NaN,NaN
6-Aug-20,SGL,Standard Group Plc,18,27,24,24,24,24,NaN,NaN,NaN,NaN
6-Aug-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,13.5,13.5,13.5,13.5,NaN,NaN,NaN,NaN
6-Aug-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.33,0.35,0.34,0.35,-0.01,2.86%,104400,NaN
6-Aug-20,SCAN,WPP ScanGroup Plc,5.8,25,9.8,10.55,10.15,10.55,-0.4,3.79%,28400,NaN
6-Aug-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
6-Aug-20,BAMB,Bamburi Cement Ltd,19.05,79,25,28,25.25,25.55,-0.3,1.17%,101300,NaN
6-Aug-20,CRWN,Crown Paints Kenya Plc,36,67.75,46.5,46.5,46.5,47,-0.5,1.06%,5000,NaN
6-Aug-20,CABL,East African Cables Ltd,1.26,2.75,2.02,2.1,2.03,2.23,-0.2,8.97%,700,NaN
6-Aug-20,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,NaN,NaN,NaN,NaN
6-Aug-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.8,5.94,5.88,5.82,0.06,1.03%,38600,NaN
6-Aug-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
6-Aug-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
