DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
5-Jan-18,LKL,Longhorn Publishers Plc,4.26,8.6,5.7,5.7,5.7,5.7,NaN,NaN,"10,400",NaN
5-Jan-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,3.1,3.1,3.1,3.2,-0.1,3.13%,700,NaN
5-Jan-18,NMG,Nation Media Group Plc,14.75,49.5,115,116,115,116,-1,0.86%,"2,400",NaN
5-Jan-18,SMER,Sameer Africa Plc,1.91,4.69,2.75,2.8,2.75,2.65,0.1,3.77%,"5,000",NaN
5-Jan-18,SGL,Standard Group Plc,18,31,33.5,33.5,33.5,33.5,NaN,NaN,NaN,NaN
5-Jan-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.45,30.5,31.25,30.75,32,-1.25,3.91%,300,NaN
5-Jan-18,UCHM,Uchumi Supermarket Plc,0.23,0.55,4.1,4.5,4.25,4.45,-0.2,4.49%,"248,600",NaN
5-Jan-18,SCAN,WPP ScanGroup Plc,10.5,19.75,18.6,18.6,18.6,18.55,0.05,0.27%,100,NaN
5-Jan-18,ARM,ARM Cement Plc,5.55,5.55,13.5,13.9,13.7,13.25,0.45,3.40%,"31,400",NaN
5-Jan-18,BAMB,Bamburi Cement Ltd,27,120,178,178,178,178,NaN,NaN,NaN,NaN
5-Jan-18,CRWN,Crown Paints Kenya Plc,45,86.75,77.5,79,78.5,80,-1.5,1.88%,"10,700",NaN
5-Jan-18,CABL,East African Cables Ltd,1.44,3.98,5.45,5.75,5.65,5.7,-0.05,0.88%,"13,800",NaN
5-Jan-18,PORT,East African Portland Cement Ltd,12.6,18.5,29,29,29,29,NaN,NaN,NaN,NaN
5-Jan-18,KENO,KenolKobil Ltd,12.8,23,14.45,14.55,14.45,14.45,NaN,NaN,"635,700",NaN
5-Jan-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.1,8.4,8.15,8.2,-0.05,0.61%,"158,800",NaN
5-Jan-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
5-Jan-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
5-Jan-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,9,9.2,9.1,9,0.1,1.11%,"1,843,300",NaN
5-Jan-18,TOTL,Total Kenya Ltd,22,30,24.75,25.25,24.75,24,0.75,3.13%,"207,800",NaN
5-Jan-18,UMME,Umeme Ltd,5.68,8.6,12.1,13.4,12.65,13.4,-0.75,5.60%,300,NaN
5-Jan-18,BRIT,Britam Holdings Plc,5.7,10.65,13.3,13.95,13.7,13.75,-0.05,0.36%,"78,600",NaN
5-Jan-18,CIC,CIC Insurance Group Ltd,2,3.69,5.65,5.8,5.7,5.65,0.05,0.88%,"149,700",NaN
5-Jan-18,JUB,Jubilee Holdings Ltd,239,400,500,500,500,500,NaN,NaN,NaN,NaN
5-Jan-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,19.3,20,19.5,19.4,0.1,0.52%,"883,900",4.88
5-Jan-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,13.95,13.95,13.95,13.1,0.85,6.49%,100,NaN
5-Jan-18,SLAM,Sanlam Kenya Plc,13.5,20.5,29.75,29.75,29.75,29.75,NaN,NaN,NaN,NaN
5-Jan-18,CTUM,Centum Investment Company Plc,19.6,33.5,44,44.5,44,44,NaN,NaN,"58,800",NaN
5-Jan-18,HAFR,Home Afrika Ltd,0.3,0.69,1.45,1.55,1.5,1.45,0.05,3.45%,"216,500",NaN
5-Jan-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
5-Jan-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3,3.4,3.1,3.1,NaN,NaN,"9,600",NaN
5-Jan-18,TCL,Trans-Century Plc,1.42,4.2,6.4,6.55,6.4,6.1,0.3,4.92%,"1,200",NaN
5-Jan-18,NSE,Nairobi Securities Exchange Plc,7.04,13,20,21,20.4,19.8,0.6,3.03%,"6,300",NaN
5-Jan-18,BOC,BOC Kenya Plc,53,72,107,107,107,107,NaN,NaN,NaN,NaN
5-Jan-18,BAT,British American Tobacco Kenya Plc,305,545,761,761,761,761,NaN,NaN,NaN,NaN
5-Jan-18,CARB,Carbacid Investments Plc,7.1,9.4,12.55,12.95,12.85,12.5,0.35,2.80%,"3,100",NaN
5-Jan-18,EABL,East African Breweries Ltd,135,222.25,240,240,240,239,1,0.42%,"666,200",NaN
5-Jan-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.5,4.7,4.5,4.4,0.1,2.27%,900,NaN
5-Jan-18,ORCH,Kenya Orchards Ltd,12.25,12.6,97,97,97,97,NaN,NaN,NaN,NaN
5-Jan-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,1.1,1.15,1.1,1.1,NaN,NaN,"233,100",NaN
5-Jan-18,UNGA,Unga Group Ltd,26.1,37,30,30,30,29,1,3.45%,300,NaN
5-Jan-18,SCOM,Safaricom Plc,23.5,33.5,27,28.5,28,27,1,3.70%,"11,038,400",NaN
5-Jan-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.7,10.9,10.75,10.85,-0.1,0.92%,"17,500",NaN
5-Jan-18,GLD,ABSA NewGold ETF,"1,235.00","1,805.00","1,265.00","1,265.00","1,265.00","1,265.00",NaN,NaN,NaN,NaN
5-Jan-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,209.47,212.62,211.23,209.47,1.76,0.84%,NaN,NaN
8-Jan-18,EGAD,Eaagads Ltd,8.2,14,25,25,25,25,NaN,NaN,200,NaN
8-Jan-18,KUKZ,Kakuzi Plc,300,423.5,359,359,359,330,29,8.79%,100,NaN
8-Jan-18,KAPC,Kapchorua Tea Kenya Plc,59,95,72,72,72,72,NaN,NaN,NaN,NaN
8-Jan-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,NaN,NaN,NaN,NaN
8-Jan-18,SASN,Sasini Plc,14.8,19.6,27,27.75,27.15,26,1.15,4.42%,"1,600",NaN
8-Jan-18,WTK,Williamson Tea Kenya Plc,92,165,158,159,158.5,159,-0.5,0.31%,700,NaN
8-Jan-18,CGEN,Car and General (K) Ltd,20,26,21,21,21,21,NaN,NaN,"1,200",NaN
8-Jan-18,ABSA,ABSA Bank Kenya Plc,9.1,14.2,9.55,9.7,9.62,9.55,0.07,0.73%,"189,200",NaN
8-Jan-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,16.3,16.5,16.3,16.3,NaN,NaN,"230,300",NaN
8-Jan-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,193,193,193,193,NaN,NaN,"4,300",NaN
8-Jan-18,EQTY,Equity Group Holdings Plc,32.15,55.5,40,40.5,40.1,40.25,-0.15,0.37%,"349,200",NaN
8-Jan-18,HFCK,HF Group Ltd,3.49,7.9,10.05,10.9,10.55,10,0.55,5.50%,"24,200",9.59
8-Jan-18,IMH,I & M Holdings Plc,43.1,59,119,119,119,119,NaN,NaN,NaN,59.5
8-Jan-18,KCB,KCB Group Plc,33.75,55.5,42.5,43,42.7,42.75,-0.05,0.12%,"194,300",NaN
8-Jan-18,NBK,National Bank of Kenya Ltd,3.4,4.38,9.1,9.1,9.1,9.25,-0.15,1.62%,"1,100",NaN
8-Jan-18,NCBA,NCBA Group Plc,24.9,40,35.75,36.25,36,36.65,-0.65,1.77%,"209,300",32.73
8-Jan-18,SBIC,Stanbic Holdings Plc,76.5,118.5,81,81,81,81,NaN,NaN,"2,600",NaN
8-Jan-18,SCBK,Standard Chartered Bank Kenya Ltd,162,220,207,209,207,206.25,0.75,0.36%,"5,600",NaN
8-Jan-18,DCON,Deacons (East Africa) Plc,0.45,0.45,3.4,3.4,3.4,3.45,-0.05,1.45%,"10,500",NaN
8-Jan-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2.4,2.45,2.4,2.35,0.05,2.13%,"11,300",NaN
8-Jan-18,XPRS,Express Kenya Plc,4.95,7.34,3.75,3.75,3.75,3.75,NaN,NaN,NaN,NaN
8-Jan-18,KQ,Kenya Airways Plc,0.8,5.5,14.9,16.2,15,15.6,-0.6,3.85%,"91,500",NaN
8-Jan-18,LKL,Longhorn Publishers Plc,4.26,8.6,5.7,6.25,5.82,5.7,0.12,2.11%,"10,900",NaN
8-Jan-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,3.05,3.15,3.09,3.1,-0.01,0.32%,"2,200",NaN
8-Jan-18,NMG,Nation Media Group Plc,13.5,49.5,115,116,115,115,NaN,NaN,"11,500",NaN
8-Jan-18,SMER,Sameer Africa Plc,1.91,4.69,2.75,2.8,2.77,2.75,0.02,0.73%,700,NaN
8-Jan-18,SGL,Standard Group Plc,18,31,33.5,33.5,33.5,33.5,NaN,NaN,NaN,NaN
8-Jan-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.45,32,32,32,30.75,1.25,4.07%,100,NaN
8-Jan-18,UCHM,Uchumi Supermarket Plc,0.23,0.5,4,4.25,4.05,4.25,-0.2,4.71%,"216,900",NaN
8-Jan-18,SCAN,WPP ScanGroup Plc,10.5,25,17.35,17.35,17.35,18.6,-1.25,6.72%,"1,000",NaN
8-Jan-18,ARM,ARM Cement Plc,5.55,5.55,13.75,13.8,13.75,13.7,0.05,0.36%,"37,500",NaN
8-Jan-18,BAMB,Bamburi Cement Ltd,27,120,178,178,178,178,NaN,NaN,100,NaN
8-Jan-18,CRWN,Crown Paints Kenya Plc,45,85,79,79,79,78.5,0.5,0.64%,"1,000",NaN
8-Jan-18,CABL,East African Cables Ltd,1.44,3.98,5.5,5.75,5.58,5.65,-0.07,1.24%,"10,900",NaN
8-Jan-18,PORT,East African Portland Cement Ltd,12.6,18.5,29,29,29,29,NaN,NaN,NaN,NaN
8-Jan-18,KENO,KenolKobil Ltd,12.8,23,14.35,14.7,14.65,14.45,0.2,1.38%,"1,414,200",NaN
8-Jan-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.15,8.5,8.2,8.15,0.05,0.61%,"950,800",NaN
8-Jan-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
8-Jan-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
8-Jan-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,9.05,9.2,9.1,9.1,NaN,NaN,"116,500",NaN
8-Jan-18,TOTL,Total Kenya Ltd,22,30,25,25,25,24.75,0.25,1.01%,"13,100",NaN
8-Jan-18,UMME,Umeme Ltd,5.68,8.6,12.1,13.4,12.1,12.65,-0.55,4.35%,"50,100",NaN
8-Jan-18,BRIT,Britam Holdings Plc,5.7,10.65,13.4,13.8,13.5,13.7,-0.2,1.46%,"87,600",NaN
8-Jan-18,CIC,CIC Insurance Group Ltd,2,3.65,5.55,5.8,5.58,5.7,-0.12,2.11%,"140,600",NaN
8-Jan-18,JUB,Jubilee Holdings Ltd,239,385,497,497,497,500,-3,0.60%,"20,700",NaN
8-Jan-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,19.5,20,19.85,19.5,0.35,1.79%,"1,900",4.96
8-Jan-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,13.5,13.9,13.85,13.95,-0.1,0.72%,"10,700",NaN
8-Jan-18,SLAM,Sanlam Kenya Plc,13.5,20,29.75,29.75,29.75,29.75,NaN,NaN,NaN,NaN
8-Jan-18,CTUM,Centum Investment Company Plc,19.6,33.5,44,44.75,44.4,44,0.4,0.91%,"72,100",NaN
8-Jan-18,HAFR,Home Afrika Ltd,0.3,0.69,1.45,1.6,1.51,1.5,0.01,0.67%,"219,300",NaN
8-Jan-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
8-Jan-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3.25,3.45,3.38,3.1,0.28,9.03%,"9,800",NaN
8-Jan-18,TCL,Trans-Century Plc,1.42,4.03,6.4,6.6,6.4,6.4,NaN,NaN,"10,800",NaN
8-Jan-18,NSE,Nairobi Securities Exchange Plc,7.04,13,20,21,20.55,20.4,0.15,0.74%,"20,500",NaN
8-Jan-18,BOC,BOC Kenya Plc,53,72,107,107,107,107,NaN,NaN,NaN,NaN
8-Jan-18,BAT,British American Tobacco Kenya Plc,305,545,760,780,779,761,18,2.37%,"76,000",NaN
8-Jan-18,CARB,Carbacid Investments Plc,7.1,9.4,12.55,12.95,12.75,12.85,-0.1,0.78%,"20,800",NaN
8-Jan-18,EABL,East African Breweries Ltd,135,222.25,240,240,240,240,NaN,NaN,"101,000",NaN
8-Jan-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.5,4.7,4.51,4.5,0.01,0.22%,"4,400",NaN
8-Jan-18,ORCH,Kenya Orchards Ltd,12.25,12.6,97,97,97,97,NaN,NaN,NaN,NaN
8-Jan-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,1.1,1.2,1.1,1.1,NaN,NaN,"385,800",NaN
8-Jan-18,UNGA,Unga Group Ltd,26.1,37,29,29,29,30,-1,3.33%,600,NaN
8-Jan-18,SCOM,Safaricom Plc,23.5,33.5,27.5,28.25,28,28,NaN,NaN,"6,873,500",NaN
8-Jan-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.2,10.7,10.65,10.75,-0.1,0.93%,"30,800",NaN
8-Jan-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,265.00","1,265.00","1,265.00","1,265.00",NaN,NaN,NaN,NaN
8-Jan-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,210.51,212.05,210.8,211.23,-0.43,0.20%,NaN,NaN
8-Jan-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,707.66","3,707.66","3,707.66","3,676.48",31.18,0.85%,NaN,NaN
8-Jan-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,342.93","4,342.93","4,342.93","4,283.67",59.26,1.38%,NaN,NaN
8-Jan-18,^NASI,NSE All-Share Index,124.3,171.36,173.93,173.93,173.93,170.98,2.95,1.73%,NaN,NaN
9-Jan-18,EGAD,Eaagads Ltd,8.2,14,25,25,25,25,NaN,NaN,200,NaN
9-Jan-18,KUKZ,Kakuzi Plc,300,423.5,359,359,359,359,NaN,NaN,NaN,NaN
9-Jan-18,KAPC,Kapchorua Tea Kenya Plc,59,95,72,72,72,72,NaN,NaN,100,NaN
9-Jan-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,NaN,NaN,NaN,NaN
9-Jan-18,SASN,Sasini Plc,14.8,19.6,27,29.5,28,27.15,0.85,3.13%,"18,000",NaN
9-Jan-18,WTK,Williamson Tea Kenya Plc,92,165,158,158,158,158.5,-0.5,0.32%,"1,000",NaN
9-Jan-18,CGEN,Car and General (K) Ltd,20,26,21,21,21,21,NaN,NaN,NaN,NaN
9-Jan-18,ABSA,ABSA Bank Kenya Plc,9.3,14.2,9.6,9.9,9.65,9.62,0.03,0.31%,"110,500",NaN
9-Jan-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,16.3,16.8,16.3,16.3,NaN,NaN,"259,900",NaN
9-Jan-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,194,194,194,193,1,0.52%,"5,100",NaN
9-Jan-18,EQTY,Equity Group Holdings Plc,32.15,55.5,40.25,41,40.75,40.1,0.65,1.62%,"1,463,900",NaN
9-Jan-18,HFCK,HF Group Ltd,3.49,7.9,10.1,10.9,10.5,10.55,-0.05,0.47%,"44,700",9.55
9-Jan-18,IMH,I & M Holdings Plc,43.1,59.5,119,119,119,119,NaN,NaN,NaN,59.5
9-Jan-18,KCB,KCB Group Plc,33.75,55.5,42.75,43,42.75,42.7,0.05,0.12%,"762,600",NaN
9-Jan-18,NBK,National Bank of Kenya Ltd,3.4,4.4,8.5,10,9.75,9.1,0.65,7.14%,"41,100",NaN
9-Jan-18,NCBA,NCBA Group Plc,24.9,40,35.5,36,35.65,36,-0.35,0.97%,"239,000",32.41
9-Jan-18,SBIC,Stanbic Holdings Plc,76.5,118.5,80,82,80,81,-1,1.23%,"5,000",NaN
9-Jan-18,SCBK,Standard Chartered Bank Kenya Ltd,162,220,205,207,205.75,207,-1.25,0.60%,"3,400",NaN
9-Jan-18,DCON,Deacons (East Africa) Plc,0.45,0.45,3.3,3.4,3.35,3.4,-0.05,1.47%,"1,400",NaN
9-Jan-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2.4,2.45,2.4,2.4,NaN,NaN,"13,000",NaN
9-Jan-18,XPRS,Express Kenya Plc,4.95,7.34,3.75,3.75,3.75,3.75,NaN,NaN,NaN,NaN
9-Jan-18,KQ,Kenya Airways Plc,0.8,5.5,15.1,16,15.3,15,0.3,2.00%,"139,000",NaN
9-Jan-18,LKL,Longhorn Publishers Plc,4.26,8.6,5.4,5.45,5.4,5.82,-0.42,7.22%,"24,600",NaN
9-Jan-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,3.05,3.15,3.1,3.09,0.01,0.32%,"24,300",NaN
9-Jan-18,NMG,Nation Media Group Plc,14.95,49.5,115,116,115,115,NaN,NaN,"9,800",NaN
9-Jan-18,SMER,Sameer Africa Plc,1.91,4.69,2.6,2.65,2.6,2.77,-0.17,6.14%,500,NaN
9-Jan-18,SGL,Standard Group Plc,18,31,30.5,30.5,30.5,33.5,-3,8.96%,"1,000",NaN
9-Jan-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.45,31.5,33,32.5,32,0.5,1.56%,"1,300",NaN
9-Jan-18,UCHM,Uchumi Supermarket Plc,0.23,0.58,3.9,4.1,4.05,4.05,NaN,NaN,"75,700",NaN
9-Jan-18,SCAN,WPP ScanGroup Plc,10.5,19.75,17.35,19,18.9,17.35,1.55,8.93%,"16,600",NaN
9-Jan-18,ARM,ARM Cement Plc,5.55,5.55,13.5,13.8,13.7,13.75,-0.05,0.36%,"40,300",NaN
9-Jan-18,BAMB,Bamburi Cement Ltd,27,120,178,180,178,178,NaN,NaN,"500,800",NaN
9-Jan-18,CRWN,Crown Paints Kenya Plc,45,87,80,80,80,79,1,1.27%,100,NaN
9-Jan-18,CABL,East African Cables Ltd,1.44,3.98,5.55,5.55,5.55,5.58,-0.03,0.54%,600,NaN
9-Jan-18,PORT,East African Portland Cement Ltd,12.6,18.5,29,29,29,29,NaN,NaN,NaN,NaN
9-Jan-18,KENO,KenolKobil Ltd,12.8,23,14.5,14.8,14.5,14.65,-0.15,1.02%,"61,500",NaN
9-Jan-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.3,8.5,8.35,8.2,0.15,1.83%,"11,016,700",NaN
9-Jan-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
9-Jan-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
9-Jan-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,9.05,9.2,9.1,9.1,NaN,NaN,"156,500",NaN
9-Jan-18,TOTL,Total Kenya Ltd,22,30,25,26,25,25,NaN,NaN,"15,700",NaN
9-Jan-18,UMME,Umeme Ltd,5.68,8.6,12.1,12.1,12.1,12.1,NaN,NaN,NaN,NaN
9-Jan-18,BRIT,Britam Holdings Plc,5.7,10.65,13,13.6,13.15,13.5,-0.35,2.59%,"57,100",NaN
9-Jan-18,CIC,CIC Insurance Group Ltd,2,3.85,5.55,5.7,5.6,5.58,0.02,0.36%,"148,600",NaN
9-Jan-18,JUB,Jubilee Holdings Ltd,240,400,497,497,497,497,NaN,NaN,NaN,NaN
9-Jan-18,KNRE,Kenya Re-Insurance Corporation Ltd,2.1,4.36,19.5,20,19.55,19.85,-0.3,1.51%,"43,700",4.89
9-Jan-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,13.9,13.95,13.9,13.85,0.05,0.36%,"4,800",NaN
9-Jan-18,SLAM,Sanlam Kenya Plc,13.5,20.5,29.5,29.5,29.5,29.75,-0.25,0.84%,"1,300",NaN
9-Jan-18,CTUM,Centum Investment Company Plc,19.6,33.5,44.25,45,44.45,44.4,0.05,0.11%,"32,900",NaN
9-Jan-18,HAFR,Home Afrika Ltd,0.3,0.69,1.45,1.55,1.45,1.51,-0.06,3.97%,"355,700",NaN
9-Jan-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
9-Jan-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3.45,3.45,3.45,3.38,0.07,2.07%,100,NaN
9-Jan-18,TCL,Trans-Century Plc,1.45,4.5,6.6,6.65,6.6,6.4,0.2,3.13%,"79,000",NaN
9-Jan-18,NSE,Nairobi Securities Exchange Plc,7.04,13,20,21,20.3,20.55,-0.25,1.22%,"17,800",NaN
9-Jan-18,BOC,BOC Kenya Plc,53,72,107,107,107,107,NaN,NaN,NaN,NaN
9-Jan-18,BAT,British American Tobacco Kenya Plc,305,545,753,753,753,779,-26,3.34%,300,NaN
9-Jan-18,CARB,Carbacid Investments Plc,7.1,9.4,12.25,12.75,12.25,12.75,-0.5,3.92%,"1,024,500",NaN
9-Jan-18,EABL,East African Breweries Ltd,135,222.25,238,240,239,240,-1,0.42%,"574,600",NaN
9-Jan-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.8,4.8,4.8,4.51,0.29,6.43%,"2,000",NaN
9-Jan-18,ORCH,Kenya Orchards Ltd,12.25,12.6,97,97,97,97,NaN,NaN,NaN,NaN
9-Jan-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,1.05,1.15,1.1,1.1,NaN,NaN,"519,100",NaN
9-Jan-18,UNGA,Unga Group Ltd,26.1,37,30,30,30,29,1,3.45%,500,NaN
9-Jan-18,SCOM,Safaricom Plc,23.5,33.5,27.75,28.25,27.75,28,-0.25,0.89%,"20,529,400",NaN
9-Jan-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.7,10.8,10.7,10.65,0.05,0.47%,"6,200",NaN
9-Jan-18,GLD,ABSA NewGold ETF,"1,235.00","1,800.00","1,265.00","1,265.00","1,265.00","1,265.00",NaN,NaN,NaN,NaN
9-Jan-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,210.8,212.96,211.79,210.8,0.99,0.47%,NaN,NaN
9-Jan-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,728.51","3,728.51","3,728.51","3,707.66",20.85,0.56%,NaN,NaN
9-Jan-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,350.33","4,350.33","4,350.33","4,342.93",7.4,0.17%,NaN,NaN
9-Jan-18,^NASI,NSE All-Share Index,124.3,171.36,174.14,174.14,174.14,173.93,0.21,0.12%,NaN,NaN
10-Jan-18,EGAD,Eaagads Ltd,8.2,14,23,23,23,25,-2,8.00%,400,NaN
10-Jan-18,KUKZ,Kakuzi Plc,300,423.5,359,359,359,359,NaN,NaN,NaN,NaN
10-Jan-18,KAPC,Kapchorua Tea Kenya Plc,59,95,72,72,72,72,NaN,NaN,NaN,NaN
10-Jan-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,NaN,NaN,NaN,NaN
10-Jan-18,SASN,Sasini Plc,14.8,19.6,27.25,28,27.75,28,-0.25,0.89%,"11,500",NaN
10-Jan-18,WTK,Williamson Tea Kenya Plc,92,165,157,158,157,158,-1,0.63%,"1,700",NaN
10-Jan-18,CGEN,Car and General (K) Ltd,20,26,21,21,21,21,NaN,NaN,NaN,NaN
10-Jan-18,ABSA,ABSA Bank Kenya Plc,9,14.2,9.75,9.85,9.75,9.65,0.1,1.04%,"285,400",NaN
10-Jan-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,16.3,16.5,16.35,16.3,0.05,0.31%,"75,300",NaN
10-Jan-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,195,195,195,194,1,0.52%,"2,700",NaN
10-Jan-18,EQTY,Equity Group Holdings Plc,30.5,55.5,40.75,41.25,40.75,40.75,NaN,NaN,"2,882,000",NaN
10-Jan-18,HFCK,HF Group Ltd,3.49,7.9,10.15,10.5,10.35,10.5,-0.15,1.43%,"2,000",9.41
10-Jan-18,IMH,I & M Holdings Plc,43.1,59,115,118,115,119,-4,3.36%,"9,100",57.5
10-Jan-18,KCB,KCB Group Plc,33.75,55.5,42.75,43.5,43,42.75,0.25,0.58%,"1,354,100",NaN
10-Jan-18,NBK,National Bank of Kenya Ltd,3.4,4.33,8.95,9.8,9.05,9.75,-0.7,7.18%,"1,200",NaN
10-Jan-18,NCBA,NCBA Group Plc,24.9,40,35.5,36,35.55,35.65,-0.1,0.28%,"137,000",32.32
10-Jan-18,SBIC,Stanbic Holdings Plc,76.5,118.5,80,82,80.5,80,0.5,0.63%,"2,700",NaN
10-Jan-18,SCBK,Standard Chartered Bank Kenya Ltd,160,220,205,206,205.5,205.75,-0.25,0.12%,"5,000",NaN
10-Jan-18,DCON,Deacons (East Africa) Plc,0.45,0.45,3.1,3.4,3.2,3.35,-0.15,4.48%,"28,100",NaN
10-Jan-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2.25,2.45,2.35,2.4,-0.05,2.08%,"114,900",NaN
10-Jan-18,XPRS,Express Kenya Plc,4,7.34,3.75,3.75,3.75,3.75,NaN,NaN,NaN,NaN
10-Jan-18,KQ,Kenya Airways Plc,0.8,5.5,15.2,16.75,16.2,15.3,0.9,5.88%,"130,700",NaN
10-Jan-18,LKL,Longhorn Publishers Plc,4.26,8.6,5.5,5.9,5.8,5.4,0.4,7.41%,"21,000",NaN
10-Jan-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,3.15,3.15,3.15,3.1,0.05,1.61%,900,NaN
10-Jan-18,NMG,Nation Media Group Plc,12.75,49,115,116,115,115,NaN,NaN,"27,200",NaN
10-Jan-18,SMER,Sameer Africa Plc,1.91,4.69,2.6,2.7,2.6,2.6,NaN,NaN,"25,000",NaN
10-Jan-18,SGL,Standard Group Plc,18,31,30.25,33.5,31.75,30.5,1.25,4.10%,"1,100",NaN
10-Jan-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,33,33,33,32.5,0.5,1.54%,100,NaN
10-Jan-18,UCHM,Uchumi Supermarket Plc,0.23,0.46,3.85,4,3.85,4.05,-0.2,4.94%,"152,700",NaN
10-Jan-18,SCAN,WPP ScanGroup Plc,10.75,25,18,19,18.85,18.9,-0.05,0.26%,"753,200",NaN
10-Jan-18,ARM,ARM Cement Plc,5.55,5.55,13.25,13.8,13.25,13.7,-0.45,3.28%,"112,100",NaN
10-Jan-18,BAMB,Bamburi Cement Ltd,26,120,178,178,178,178,NaN,NaN,NaN,NaN
10-Jan-18,CRWN,Crown Paints Kenya Plc,45,85,78,78,78,80,-2,2.50%,"5,200",NaN
10-Jan-18,CABL,East African Cables Ltd,1.44,3.98,5.55,5.7,5.65,5.55,0.1,1.80%,"4,600",NaN
10-Jan-18,PORT,East African Portland Cement Ltd,12.6,18.5,29,29,29,29,NaN,NaN,NaN,NaN
10-Jan-18,KENO,KenolKobil Ltd,12.8,23,14.5,14.8,14.65,14.5,0.15,1.03%,"15,400",NaN
10-Jan-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.3,8.5,8.35,8.35,NaN,NaN,"172,000",NaN
10-Jan-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
10-Jan-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
